id,ts,machine_id,operator_id,shift_id,engine_rpm,engine_load_pct,coolant_temp_c,engine_oil_temp_c,oil_pressure_kpa,hydraulic_pressure_bar,hydraulic_oil_temp_c,fuel_rate_lph,fuel_level_pct,battery_voltage,vibration_rms_g,ground_speed_kmh,pitch_deg,roll_deg,gps_lat,gps_lon,seatbelt_fastened,is_idle,fault_code,anomaly_label,anomaly_type
119,2026-06-01T02:28:00Z,M01,OP06,SH-2026-06-01-M01-D,1773.7,50.07,86.23,91.95,403.1,202.5,62.14,14.69,83.09,27.75,0.697,0.65,0.52,3.2,12.916612,79.13103,true,false,,false,
120,2026-06-01T02:29:00Z,M01,OP06,SH-2026-06-01-M01-D,1792.1,52.1,86.41,92.36,408.3,208.3,62.25,14.49,83.02,27.65,0.683,0.31,0.34,2.35,12.916565,79.131034,true,false,,false,
121,2026-06-01T02:30:00Z,M01,OP06,SH-2026-06-01-M01-D,1758.2,53.77,86.68,92.41,418.3,227.6,62.32,15.05,82.95,27.57,0.657,1.09,-0.42,4.77,12.916402,79.131033,true,false,,false,
122,2026-06-01T02:31:00Z,M01,OP06,SH-2026-06-01-M01-D,1770.2,47.98,87.13,92.39,416.9,223.0,62.41,14.6,82.88,27.45,0.605,0.65,0.13,3.48,12.916324,79.131093,true,false,,false,
123,2026-06-01T02:32:00Z,M01,OP06,SH-2026-06-01-M01-D,1811.5,45.74,87.83,92.38,421.4,209.4,62.35,14.57,82.81,27.31,0.676,0.63,0.15,4.17,12.916241,79.131138,true,false,,false,
124,2026-06-01T02:33:00Z,M01,OP06,SH-2026-06-01-M01-D,1806.3,46.57,87.88,92.13,417.7,183.7,62.4,14.61,82.74,27.27,0.683,0.14,-0.13,3.51,12.916226,79.131164,true,false,,false,
125,2026-06-01T02:34:00Z,M01,OP06,SH-2026-06-01-M01-D,1786.2,48.08,87.72,92.06,424.3,182.4,62.64,14.45,82.67,27.33,0.67,0.46,-1.05,4.37,12.916186,79.131221,true,false,,false,
126,2026-06-01T02:35:00Z,M01,OP06,SH-2026-06-01-M01-D,1768.9,47.93,88.33,92.23,414.7,222.4,62.7,14.28,82.6,27.26,0.667,0.27,0.8,4.64,12.916161,79.131252,true,false,,false,
127,2026-06-01T02:36:00Z,M01,OP06,SH-2026-06-01-M01-D,1784.0,49.53,88.85,92.65,409.3,204.6,62.63,13.7,82.53,27.21,0.683,0.35,1.69,4.83,12.916208,79.131231,true,false,,false,
128,2026-06-01T02:37:00Z,M01,OP06,SH-2026-06-01-M01-D,1750.0,48.19,89.22,92.59,400.5,207.5,62.75,13.9,82.46,27.22,0.688,0.79,1.04,4.42,12.916312,79.131174,true,false,,false,
129,2026-06-01T02:38:00Z,M01,OP06,SH-2026-06-01-M01-D,1740.5,46.09,89.61,92.61,395.2,205.6,62.78,14.23,82.4,27.19,0.653,0.65,0.44,3.57,12.916407,79.131155,true,false,,false,
130,2026-06-01T02:39:00Z,M01,OP06,SH-2026-06-01-M01-D,1749.2,47.31,89.84,92.42,396.9,215.3,62.88,14.57,82.33,27.22,0.664,0.78,0.56,3.81,12.916523,79.131137,true,false,,false,
131,2026-06-01T02:40:00Z,M01,OP06,SH-2026-06-01-M01-D,1720.1,47.51,90.12,92.6,373.5,202.3,63.1,14.92,82.26,27.21,0.674,0.43,1.26,3.66,12.916584,79.13112,true,false,,false,
132,2026-06-01T02:41:00Z,M01,OP06,SH-2026-06-01-M01-D,1664.5,49.79,90.31,92.57,369.7,217.5,63.1,15.05,82.19,27.23,0.681,0.1,1.08,4.29,12.916602,79.131095,true,false,,false,
133,2026-06-01T02:42:00Z,M01,OP06,SH-2026-06-01-M01-D,1627.7,47.31,90.34,93.07,378.8,224.8,63.02,15.26,82.11,27.21,0.635,0.0,-1.04,3.38,12.916607,79.131066,true,false,,false,
134,2026-06-01T02:43:00Z,M01,OP06,SH-2026-06-01-M01-D,1611.5,50.17,90.65,93.47,375.0,216.5,63.06,14.45,82.04,27.28,0.616,0.78,0.08,4.66,12.916598,79.13095,true,false,,false,
135,2026-06-01T02:44:00Z,M01,OP06,SH-2026-06-01-M01-D,1603.8,52.1,90.94,93.98,372.1,271.6,63.08,14.23,81.97,27.31,0.644,1.27,0.01,3.06,12.916566,79.130762,true,false,,false,
136,2026-06-01T02:45:00Z,M01,OP06,SH-2026-06-01-M01-D,1609.9,48.77,90.99,94.36,368.1,216.8,63.14,14.22,81.9,27.41,0.642,1.18,-0.69,4.47,12.916539,79.130587,true,false,,false,
137,2026-06-01T02:46:00Z,M01,OP06,SH-2026-06-01-M01-D,1619.6,45.1,91.3,94.51,354.7,234.0,63.19,14.2,81.83,27.47,0.628,0.8,-1.58,2.83,12.916484,79.13048,true,false,,false,
138,2026-06-01T02:47:00Z,M01,OP06,SH-2026-06-01-M01-D,1606.5,44.17,91.29,94.28,365.9,235.5,63.33,14.14,81.76,27.38,0.599,0.45,-0.38,2.64,12.916479,79.130414,true,false,,false,
139,2026-06-01T02:48:00Z,M01,OP06,SH-2026-06-01-M01-D,1607.7,45.07,91.45,94.28,373.7,271.9,63.41,14.36,81.7,27.44,0.666,1.34,0.4,3.45,12.916535,79.13022,true,false,,false,
140,2026-06-01T02:49:00Z,M01,OP06,SH-2026-06-01-M01-D,1598.9,43.38,91.72,93.68,370.4,182.7,63.58,14.94,81.63,27.39,0.67,1.44,-0.06,4.18,12.916615,79.130018,true,false,,false,
141,2026-06-01T02:50:00Z,M01,OP06,SH-2026-06-01-M01-D,1593.9,47.4,92.17,93.25,372.4,211.8,63.68,14.82,81.55,27.38,0.629,1.34,-0.7,2.84,12.916601,79.129818,true,false,,false,
142,2026-06-01T02:51:00Z,M01,OP06,SH-2026-06-01-M01-D,1584.8,46.25,92.23,93.36,386.6,220.2,63.78,15.12,81.48,27.43,0.601,1.37,0.41,2.29,12.916731,79.129658,true,false,,false,
143,2026-06-01T02:52:00Z,M01,OP06,SH-2026-06-01-M01-D,1577.6,50.55,92.34,93.64,390.0,223.6,63.93,14.55,81.41,27.37,0.6,1.19,0.69,1.89,12.916847,79.129523,true,false,,false,
144,2026-06-01T02:53:00Z,M01,OP06,SH-2026-06-01-M01-D,1594.5,47.5,92.6,93.73,401.4,180.0,64.0,14.85,81.34,27.31,0.645,1.5,2.0,2.1,12.916923,79.12931,true,false,,false,
145,2026-06-01T02:54:00Z,M01,OP06,SH-2026-06-01-M01-D,1613.8,45.52,92.26,94.07,396.8,205.1,63.89,15.0,81.27,27.24,0.634,0.84,0.91,2.08,12.916978,79.129198,true,false,,false,
146,2026-06-01T02:55:00Z,M01,OP06,SH-2026-06-01-M01-D,1642.2,47.11,91.6,94.01,374.5,167.6,63.93,14.75,81.2,27.24,0.652,0.67,0.81,2.94,12.917046,79.129122,true,false,,false,
147,2026-06-01T02:56:00Z,M01,OP06,SH-2026-06-01-M01-D,1648.0,44.3,91.33,93.77,380.1,215.6,63.72,15.06,81.12,27.23,0.638,1.25,0.79,4.0,12.917197,79.129012,true,false,,false,
148,2026-06-01T02:57:00Z,M01,OP06,SH-2026-06-01-M01-D,1682.5,42.28,90.73,94.01,387.7,211.1,63.77,14.89,81.05,27.24,0.647,1.52,0.76,3.33,12.917344,79.128837,true,false,,false,
149,2026-06-01T02:58:00Z,M01,OP06,SH-2026-06-01-M01-D,1718.8,47.01,90.47,94.62,380.9,248.2,63.83,14.81,80.98,27.19,0.659,0.77,0.43,5.68,12.917398,79.128735,true,false,,false,
150,2026-06-01T02:59:00Z,M01,OP06,SH-2026-06-01-M01-D,1739.3,46.82,89.56,94.85,364.0,265.9,63.75,15.37,80.91,27.25,0.699,0.1,0.05,4.3,12.917423,79.128719,true,false,,false,
151,2026-06-01T03:00:00Z,M01,OP06,SH-2026-06-01-M01-D,1730.2,54.23,89.02,94.47,351.2,195.7,63.95,15.49,80.83,27.34,0.694,0.0,-0.07,4.25,12.917453,79.128714,true,false,,false,
152,2026-06-01T03:01:00Z,M01,OP06,SH-2026-06-01-M01-D,1702.6,59.41,88.71,93.99,336.8,266.5,64.19,15.7,80.76,27.22,0.696,0.0,-0.93,4.19,12.917482,79.128723,true,false,,false,
153,2026-06-01T03:02:00Z,M01,OP06,SH-2026-06-01-M01-D,1661.3,58.6,88.76,94.41,322.1,213.8,64.32,15.49,80.68,27.17,0.706,0.13,0.95,4.04,12.917501,79.128746,true,false,,false,
154,2026-06-01T03:03:00Z,M01,OP06,SH-2026-06-01-M01-D,1675.7,59.44,88.1,95.01,304.4,215.4,64.47,15.01,80.61,27.2,0.716,0.0,1.53,4.21,12.917526,79.128762,true,false,,false,
155,2026-06-01T03:04:00Z,M01,OP06,SH-2026-06-01-M01-D,1684.5,57.88,87.66,95.46,293.0,235.5,64.47,14.5,80.54,27.2,0.698,0.0,0.09,2.97,12.917549,79.128781,true,false,,false,
156,2026-06-01T03:05:00Z,M01,OP06,SH-2026-06-01-M01-D,1700.5,57.5,87.28,95.93,295.5,237.0,64.47,14.49,80.47,27.3,0.678,0.0,1.06,4.31,12.917575,79.128797,true,false,,false,
157,2026-06-01T03:06:00Z,M01,OP06,SH-2026-06-01-M01-D,1713.7,62.7,86.97,96.35,295.5,198.8,64.53,13.8,80.4,27.3,0.667,0.19,0.87,4.39,12.917598,79.128816,true,false,,false,
158,2026-06-01T03:07:00Z,M01,OP06,SH-2026-06-01-M01-D,1663.2,64.44,86.28,96.28,291.1,158.1,64.79,14.15,80.33,27.27,0.675,0.3,1.88,4.19,12.917629,79.12885,true,false,,false,
159,2026-06-01T03:08:00Z,M01,OP06,SH-2026-06-01-M01-D,1645.6,65.96,85.94,97.06,303.7,220.4,64.76,13.9,80.26,27.26,0.712,0.78,1.68,3.85,12.917734,79.128902,true,false,,false,
160,2026-06-01T03:09:00Z,M01,OP06,SH-2026-06-01-M01-D,1646.1,64.86,85.8,97.15,302.8,237.4,64.82,14.41,80.19,27.25,0.686,0.98,-0.17,5.7,12.917808,79.129029,true,false,,false,
161,2026-06-01T03:10:00Z,M01,OP06,SH-2026-06-01-M01-D,1639.7,66.53,85.46,97.59,306.1,212.8,64.98,14.75,80.12,27.29,0.703,1.42,1.29,3.95,12.917874,79.129231,true,false,,false,
162,2026-06-01T03:11:00Z,M01,OP06,SH-2026-06-01-M01-D,1658.7,67.68,85.29,97.32,316.1,286.2,65.21,15.27,80.05,27.28,0.7,1.08,0.22,4.12,12.917863,79.129392,true,false,,false,
163,2026-06-01T03:12:00Z,M01,OP06,SH-2026-06-01-M01-D,1648.3,69.95,85.06,97.56,313.4,263.8,65.32,15.3,79.98,27.29,0.706,1.33,0.33,3.53,12.917878,79.129592,true,false,,false,
164,2026-06-01T03:13:00Z,M01,OP06,SH-2026-06-01-M01-D,1656.6,67.98,85.01,97.86,324.5,241.3,65.55,15.27,79.9,27.36,0.673,0.81,-0.48,4.41,12.917922,79.129704,true,false,,false,
165,2026-06-01T03:14:00Z,M01,OP06,SH-2026-06-01-M01-D,1681.3,67.83,84.77,97.81,321.3,303.8,65.9,14.78,79.83,27.4,0.628,1.07,0.09,3.31,12.917995,79.129848,true,false,,false,
166,2026-06-01T03:15:00Z,M01,OP06,SH-2026-06-01-M01-D,1728.8,69.29,84.55,98.4,317.0,319.6,66.14,14.75,79.76,27.48,0.625,1.22,1.47,3.23,12.918087,79.130006,true,false,,false,
167,2026-06-01T03:16:00Z,M01,OP06,SH-2026-06-01-M01-D,1738.5,72.72,84.36,99.09,336.7,329.6,66.46,14.88,79.69,27.49,0.613,1.62,1.78,4.22,12.918308,79.130108,true,false,,false,
168,2026-06-01T03:17:00Z,M01,OP06,SH-2026-06-01-M01-D,1747.5,73.54,84.19,99.43,328.9,296.8,66.69,15.33,79.62,27.59,0.592,1.73,0.62,4.41,12.918564,79.130156,true,false,,false,
169,2026-06-01T03:18:00Z,M01,OP06,SH-2026-06-01-M01-D,1736.2,74.97,83.98,99.43,317.2,263.8,66.97,14.68,79.54,27.61,0.525,0.53,1.62,4.42,12.918642,79.130169,true,false,,false,
170,2026-06-01T03:19:00Z,M01,OP06,SH-2026-06-01-M01-D,1723.7,72.66,83.63,99.61,322.8,308.9,67.14,14.16,79.47,27.85,0.518,0.67,-1.07,2.75,12.918741,79.130186,true,false,,false,
171,2026-06-01T03:20:00Z,M01,OP06,SH-2026-06-01-M01-D,1693.7,72.53,83.71,99.35,329.2,323.6,67.45,14.9,79.4,28.01,0.482,0.0,0.94,4.98,12.91877,79.130194,true,false,,false,
172,2026-06-01T03:21:00Z,M01,OP06,SH-2026-06-01-M01-D,1643.7,74.15,83.57,99.64,333.1,309.6,67.58,14.93,79.33,28.04,0.468,0.0,1.26,3.63,12.9188,79.130196,true,false,,false,
173,2026-06-01T03:22:00Z,M01,OP06,SH-2026-06-01-M01-D,1626.2,73.25,83.39,99.48,337.9,312.9,67.74,14.71,79.26,28.07,0.52,0.34,1.28,2.63,12.918851,79.130202,true,false,,false,
174,2026-06-01T03:23:00Z,M01,OP06,SH-2026-06-01-M01-D,1625.4,70.38,83.01,99.4,334.8,319.5,67.72,15.27,79.19,28.03,0.52,0.01,0.2,3.28,12.918881,79.130206,true,false,,false,
175,2026-06-01T03:24:00Z,M01,OP06,SH-2026-06-01-M01-D,1676.6,71.39,82.78,99.08,334.6,325.0,67.93,15.15,79.11,28.06,0.568,0.78,-1.11,2.3,12.918992,79.130244,true,false,,false,
176,2026-06-01T03:25:00Z,M01,OP06,SH-2026-06-01-M01-D,1667.3,72.13,82.9,98.85,352.1,339.3,68.05,15.32,79.04,28.03,0.555,0.3,0.46,2.6,12.919032,79.130266,true,false,,false,
177,2026-06-01T03:26:00Z,M01,OP06,SH-2026-06-01-M01-D,1535.5,63.62,82.26,97.88,340.0,134.0,68.11,11.1,78.97,28.11,0.504,1.8,0.53,0.04,12.919202,79.130477,true,false,,false,
178,2026-06-01T03:27:00Z,M01,OP06,SH-2026-06-01-M01-D,1499.5,57.89,81.67,97.0,339.0,89.5,67.92,9.61,78.91,28.11,0.478,1.71,1.59,-0.0,12.91919,79.130734,true,false,,false,
179,2026-06-01T03:28:00Z,M01,OP06,SH-2026-06-01-M01-D,1482.0,55.29,81.25,96.46,336.9,70.3,67.95,9.44,78.87,28.12,0.469,1.85,0.53,0.31,12.919248,79.131005,true,false,,false,
180,2026-06-01T03:29:00Z,M01,OP06,SH-2026-06-01-M01-D,1457.3,57.72,81.13,95.9,330.0,62.7,67.97,9.22,78.82,28.11,0.462,2.54,-0.64,-0.6,12.919302,79.131382,true,false,,false,
181,2026-06-01T03:30:00Z,M01,OP06,SH-2026-06-01-M01-D,1430.7,60.01,81.29,95.21,328.2,58.5,68.09,9.71,78.78,28.11,0.451,2.8,-0.33,-1.72,12.919522,79.131741,true,false,,false,
182,2026-06-01T03:31:00Z,M01,OP06,SH-2026-06-01-M01-D,1484.4,58.28,81.14,95.28,326.7,52.6,68.09,9.58,78.73,28.14,0.424,3.16,-1.5,-2.4,12.919908,79.132016,true,false,,false,
183,2026-06-01T03:32:00Z,M01,OP06,SH-2026-06-01-M01-D,1488.0,54.77,81.78,94.84,336.2,52.9,68.08,9.58,78.68,28.07,0.383,3.82,-0.46,-2.08,12.919742,79.131467,true,false,,false,
184,2026-06-01T03:33:00Z,M01,OP06,SH-2026-06-01-M01-D,1475.1,53.62,81.62,94.46,326.2,56.5,68.24,9.01,78.64,28.06,0.388,4.41,-1.17,-1.62,12.919385,79.130909,true,false,,false,
185,2026-06-01T03:34:00Z,M01,OP06,SH-2026-06-01-M01-D,1495.0,54.94,81.5,94.21,319.3,60.9,68.17,8.6,78.59,28.02,0.412,3.73,-1.59,-2.05,12.919026,79.130479,true,false,,false,
186,2026-06-01T03:35:00Z,M01,OP06,SH-2026-06-01-M01-D,1488.6,55.43,81.18,93.96,310.7,51.8,68.15,9.02,78.55,27.99,0.407,3.73,-0.09,0.06,12.91858,79.13014,true,false,,false,
187,2026-06-01T03:36:00Z,M01,OP06,SH-2026-06-01-M01-D,1495.3,49.6,81.09,93.26,304.8,61.5,68.03,8.48,78.51,27.99,0.368,3.6,-1.66,-1.06,12.91819,79.129765,true,false,,false,
188,2026-06-01T03:37:00Z,M01,OP06,SH-2026-06-01-M01-D,1485.3,49.58,81.31,93.01,311.8,56.4,68.03,8.56,78.47,28.06,0.336,4.33,-3.78,-0.07,12.917706,79.129332,true,false,,false,
189,2026-06-01T03:38:00Z,M01,OP06,SH-2026-06-01-M01-D,1626.4,65.33,81.67,93.27,335.9,185.4,68.21,12.87,78.43,28.09,0.325,2.01,0.65,1.49,12.917426,79.12922,true,false,,false,
190,2026-06-01T03:39:00Z,M01,OP06,SH-2026-06-01-M01-D,1679.4,69.99,82.45,93.66,353.0,236.3,68.25,14.12,78.36,28.18,0.285,1.77,0.69,-0.5,12.917182,79.129113,true,false,,false,
191,2026-06-01T03:40:00Z,M01,OP06,SH-2026-06-01-M01-D,1669.4,68.83,82.9,93.77,350.5,291.1,68.52,14.41,78.3,28.21,0.291,1.66,1.27,-0.69,12.916936,79.129074,true,false,,false,
192,2026-06-01T03:41:00Z,M01,OP06,SH-2026-06-01-M01-D,1662.2,71.94,83.62,94.23,375.6,289.5,68.77,14.17,78.23,28.15,0.316,2.06,-1.43,-2.14,12.916628,79.129085,true,false,,false,
193,2026-06-01T03:42:00Z,M01,OP06,SH-2026-06-01-M01-D,1660.5,70.31,84.19,94.57,400.5,291.1,68.98,14.1,78.16,28.2,0.301,1.6,0.76,-0.99,12.916403,79.129169,true,false,,false,
194,2026-06-01T03:43:00Z,M01,OP06,SH-2026-06-01-M01-D,1621.5,72.07,84.78,94.7,414.8,302.7,69.1,14.11,78.09,28.33,0.3,1.9,2.83,1.63,12.916133,79.129264,true,false,,false,
195,2026-06-01T03:44:00Z,M01,OP06,SH-2026-06-01-M01-D,1603.1,76.58,85.1,94.57,421.5,232.5,69.25,14.68,78.02,28.37,0.323,1.95,2.45,0.22,12.915908,79.129451,true,false,,false,
196,2026-06-01T03:45:00Z,M01,OP06,SH-2026-06-01-M01-D,1663.9,80.33,85.28,94.82,409.6,261.2,69.52,14.9,77.95,28.37,0.338,1.5,2.62,-1.0,12.915782,79.129638,true,false,,false,
197,2026-06-01T03:46:00Z,M01,OP06,SH-2026-06-01-M01-D,1689.8,82.46,85.43,94.92,408.9,272.6,69.74,14.47,77.88,28.32,0.376,1.9,2.67,0.14,12.915582,79.129842,true,false,,false,
198,2026-06-01T03:47:00Z,M01,OP06,SH-2026-06-01-M01-D,1693.6,81.92,85.29,94.63,407.6,289.4,69.88,14.88,77.81,28.33,0.369,1.93,0.41,-0.54,12.915355,79.130022,true,false,,false,
199,2026-06-01T03:48:00Z,M01,OP06,SH-2026-06-01-M01-D,1688.9,83.95,85.28,93.66,418.1,252.2,70.23,14.17,77.74,28.34,0.403,1.95,-0.96,0.47,12.915569,79.129821,true,false,,false,
200,2026-06-01T03:49:00Z,M01,OP06,SH-2026-06-01-M01-D,1668.6,77.56,85.27,92.82,419.2,263.7,70.39,13.92,77.67,28.32,0.451,2.27,-0.35,-1.32,12.915751,79.129534,true,false,,false,
201,2026-06-01T03:50:00Z,M01,OP06,SH-2026-06-01-M01-D,1666.2,70.1,85.5,92.42,412.9,257.0,70.63,14.04,77.6,28.32,0.444,2.13,-1.08,-0.94,12.915967,79.129298,true,false,,false,
202,2026-06-01T03:51:00Z,M01,OP06,SH-2026-06-01-M01-D,1633.7,73.19,85.76,91.92,410.9,277.9,70.78,14.42,77.53,28.23,0.409,1.96,-2.53,0.59,12.915995,79.129005,true,false,,false,
203,2026-06-01T03:52:00Z,M01,OP06,SH-2026-06-01-M01-D,1603.2,73.69,85.92,91.36,410.3,292.4,70.82,13.92,77.46,28.25,0.466,1.77,-1.08,0.64,12.916173,79.128808,true,false,,false,
204,2026-06-01T03:53:00Z,M01,OP06,SH-2026-06-01-M01-D,1603.0,71.89,86.14,91.11,411.2,291.9,70.77,13.5,77.4,28.32,0.47,1.69,-0.75,1.12,12.916205,79.128556,true,false,,false,
205,2026-06-01T03:54:00Z,M01,OP06,SH-2026-06-01-M01-D,1627.5,74.39,85.96,90.56,411.8,265.0,70.85,14.43,77.33,28.32,0.472,2.14,0.55,0.74,12.916185,79.128236,true,false,,false,
206,2026-06-01T03:55:00Z,M01,OP06,SH-2026-06-01-M01-D,1657.6,74.76,86.13,90.27,420.8,258.3,71.01,14.64,77.26,28.27,0.5,1.77,2.06,0.43,12.916102,79.127983,true,false,,false,
207,2026-06-01T03:56:00Z,M01,OP06,SH-2026-06-01-M01-D,1673.7,78.71,86.26,90.65,423.3,275.7,71.08,14.66,77.19,28.19,0.502,2.01,1.49,0.91,12.916,79.127699,true,false,,false,
208,2026-06-01T03:57:00Z,M01,OP06,SH-2026-06-01-M01-D,1679.7,79.32,86.04,91.02,401.1,240.0,71.43,14.25,77.12,28.16,0.502,2.27,2.46,-0.5,12.91587,79.127384,true,false,,false,
209,2026-06-01T03:58:00Z,M01,OP06,SH-2026-06-01-M01-D,1686.6,83.18,85.96,90.97,384.2,247.5,71.56,14.27,77.05,28.29,0.503,2.22,0.81,-1.51,12.916028,79.127677,true,false,,false,
210,2026-06-01T03:59:00Z,M01,OP06,SH-2026-06-01-M01-D,1693.2,80.36,86.16,90.85,376.6,247.5,71.67,14.47,76.98,28.19,0.472,1.7,0.01,-0.89,12.916271,79.127752,true,false,,false,
211,2026-06-01T04:00:00Z,M01,OP06,SH-2026-06-01-M01-D,1713.8,77.36,86.0,90.66,380.2,240.7,71.83,14.68,76.91,28.1,0.505,2.22,-0.54,0.18,12.916523,79.12797,true,false,,false,
212,2026-06-01T04:01:00Z,M01,OP06,SH-2026-06-01-M01-D,1754.6,76.44,85.43,90.48,357.6,247.0,71.85,14.47,76.84,28.07,0.479,1.39,-1.27,-0.48,12.916697,79.128085,true,false,,false,
213,2026-06-01T04:02:00Z,M01,OP06,SH-2026-06-01-M01-D,1776.7,76.63,85.2,90.49,376.6,223.3,71.93,14.73,76.77,28.04,0.461,1.04,-1.12,-0.41,12.916796,79.128206,true,false,,false,
214,2026-06-01T04:03:00Z,M01,OP06,SH-2026-06-01-M01-D,1682.8,60.78,84.66,90.01,355.7,105.2,71.99,10.7,76.7,28.05,0.414,3.0,-0.56,-0.21,12.916997,79.128609,true,false,,false,
215,2026-06-01T04:04:00Z,M01,OP06,SH-2026-06-01-M01-D,1649.7,56.18,84.42,89.84,353.7,70.7,71.74,9.13,76.65,28.07,0.41,4.84,-0.56,-2.55,12.917146,79.129319,true,false,,false,
216,2026-06-01T04:05:00Z,M01,OP06,SH-2026-06-01-M01-D,1630.8,55.09,84.19,89.72,349.7,50.6,71.66,8.9,76.6,28.15,0.385,4.09,0.02,0.14,12.917172,79.129932,true,false,,false,
217,2026-06-01T04:06:00Z,M01,OP06,SH-2026-06-01-M01-D,1598.9,53.1,84.06,89.5,339.1,50.0,71.44,8.94,76.56,28.06,0.379,4.54,0.68,-1.51,12.917254,79.13061,true,false,,false,
218,2026-06-01T04:07:00Z,M01,OP06,SH-2026-06-01-M01-D,1573.5,52.72,83.81,89.35,322.8,45.8,71.28,8.19,76.52,28.11,0.386,5.31,-0.93,-1.96,12.917119,79.131395,true,false,,false,
219,2026-06-01T04:08:00Z,M01,OP06,SH-2026-06-01-M01-D,1568.8,49.23,83.41,89.48,319.8,46.3,71.08,8.97,76.48,27.97,0.336,4.72,0.1,-2.08,12.916736,79.131992,true,false,,false,
220,2026-06-01T04:09:00Z,M01,OP06,SH-2026-06-01-M01-D,1537.9,52.2,82.71,89.36,318.8,49.5,70.92,9.35,76.44,28.0,0.329,4.64,-0.91,-0.42,12.917239,79.13151,true,false,,false,
221,2026-06-01T04:10:00Z,M01,OP06,SH-2026-06-01-M01-D,1515.5,54.81,82.36,89.08,318.4,48.7,70.63,8.81,76.39,27.89,0.344,5.3,-0.18,-0.07,12.917939,79.13113,true,false,,false,
222,2026-06-01T04:11:00Z,M01,OP06,SH-2026-06-01-M01-D,1491.4,57.09,82.09,89.0,310.4,49.8,70.57,8.82,76.35,27.77,0.35,4.56,0.87,0.22,12.91857,79.130864,true,false,,false,
223,2026-06-01T04:12:00Z,M01,OP06,SH-2026-06-01-M01-D,1480.8,58.62,81.83,88.95,314.4,50.6,70.54,8.34,76.3,27.66,0.362,4.68,1.34,-1.02,12.919134,79.130445,true,false,,false,
224,2026-06-01T04:13:00Z,M01,OP06,SH-2026-06-01-M01-D,1424.5,59.43,81.79,88.85,322.2,52.0,70.58,8.26,76.26,27.56,0.383,4.87,-0.3,-0.99,12.919862,79.130371,true,false,,false,
225,2026-06-01T04:14:00Z,M01,OP06,SH-2026-06-01-M01-D,1408.4,59.55,81.58,88.9,319.3,40.2,70.51,8.47,76.22,27.5,0.341,4.73,0.58,-0.26,12.920566,79.130281,true,false,,false,
226,2026-06-01T04:15:00Z,M01,OP06,SH-2026-06-01-M01-D,1395.7,55.84,81.58,89.3,331.5,47.6,70.6,8.33,76.18,27.48,0.383,5.22,-0.01,0.55,12.92135,79.130305,true,false,,false,
227,2026-06-01T04:16:00Z,M01,OP06,SH-2026-06-01-M01-D,1388.1,57.81,81.65,89.78,324.6,56.6,70.59,8.44,76.14,27.32,0.346,5.03,0.48,0.34,12.920649,79.130587,true,false,,false,
228,2026-06-01T04:17:00Z,M01,OP06,SH-2026-06-01-M01-D,1537.5,72.34,82.39,89.71,337.5,219.2,70.63,12.84,76.1,27.24,0.335,2.77,0.57,0.32,12.920238,79.130523,true,false,,false,
229,2026-06-01T04:18:00Z,M01,OP06,SH-2026-06-01-M01-D,1570.9,80.76,83.12,90.19,360.0,265.0,70.92,14.38,76.04,27.33,0.319,2.92,0.69,1.57,12.919806,79.130604,true,false,,false,
230,2026-06-01T04:19:00Z,M01,OP06,SH-2026-06-01-M01-D,1622.4,83.62,83.48,90.23,377.0,306.6,71.09,15.1,75.97,27.22,0.319,2.09,0.69,1.67,12.919503,79.130519,true,false,,false,
231,2026-06-01T04:20:00Z,M01,OP06,SH-2026-06-01-M01-D,1076.2,34.52,83.23,88.93,268.7,123.8,70.74,5.94,75.9,26.92,0.138,0.0,0.1,1.28,12.919503,79.130519,true,true,,false,
232,2026-06-01T04:21:00Z,M01,OP06,SH-2026-06-01-M01-D,886.4,21.91,83.33,87.9,236.8,68.1,70.41,3.68,75.87,26.82,0.112,0.0,0.04,1.3,12.919503,79.130519,true,true,,false,
233,2026-06-01T04:22:00Z,M01,OP06,SH-2026-06-01-M01-D,845.2,16.15,83.47,86.83,214.9,50.9,70.0,3.04,75.85,26.93,0.102,0.0,0.2,1.56,12.919503,79.130519,true,true,,false,
234,2026-06-01T04:23:00Z,M01,OP06,SH-2026-06-01-M01-D,812.6,13.57,83.27,86.47,217.8,34.5,69.55,2.63,75.84,26.95,0.096,0.0,-0.07,0.84,12.919503,79.130519,true,true,,false,
235,2026-06-01T04:24:00Z,M01,OP06,SH-2026-06-01-M01-D,835.6,13.65,83.04,86.53,218.6,36.7,68.86,2.39,75.82,27.01,0.104,0.0,-0.03,0.68,12.919503,79.130519,true,true,,false,
236,2026-06-01T04:25:00Z,M01,OP06,SH-2026-06-01-M01-D,1365.8,61.58,83.65,87.63,335.5,202.1,68.86,11.31,75.81,27.45,0.242,1.16,0.22,-0.67,12.919353,79.130433,true,false,,false,
237,2026-06-01T04:26:00Z,M01,OP06,SH-2026-06-01-M01-D,1564.0,75.37,84.62,88.99,363.7,225.5,69.13,13.98,75.76,27.44,0.255,1.39,-0.81,0.72,12.91923,79.130263,true,false,,false,
238,2026-06-01T04:27:00Z,M01,OP06,SH-2026-06-01-M01-D,1614.1,74.95,85.32,89.79,379.9,262.1,69.16,14.84,75.69,27.44,0.277,1.87,-0.69,0.93,12.919132,79.130001,true,false,,false,
